"Yes, I thank You","","Kevin Simpson * Copyright © 2000 Thankyou Music","Kevin Simpson","","",
"Yesterday, today and forever","","Marilyn Baker * Copyright © 1998 Marilyn Baker Music/Kingsway Music","Marilyn Baker","","",
"Yet this will I call to mind,","","Carl Tuttle. * Copyright © 1992 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Carl Tuttle","","",
"Yet will I praise Him","","Geraldine Latty * Copyright © 2001 Thankyou Music","Geraldine Latty","","",
"You alone are worthy (SH10 92)","","","Al Gordon | Luke Hellebronth | Hanif Williams","","",
"You are all I want","","Gareth Robinson * Copyright © 2001 Thankyou Music","Gareth Robinson","","",
"You are beautiful","","Mark Altrogge. * Copyright © 1987 People of Destiny International/Word Music/Adm. by CopyCare.","Mark Altrogge","","",
"You are compassionate","","Mark Altrogge.  * Copyright © 1989 People of Destiny International/Word Music/Adm. by CopyCare.","Mark Altrogge","","",
"You are crowned with many crowns,","","John Sellers. * Copyright © 1984 Integrity's Hosanna! Music.  Adm. Kingsway's Thankyou Music.","John Sellers","","",
"You are forever in my life","","Reuben Morgan * Copyright © 2001 Reuben Morgan/Hillsong Publishing/Kingsway Music","Reuben Morgan","","",
"You are God in heaven,","","Matt & Beth Redman * Copyright © 2000 Thankyou Music","Matt Redman | Beth Redman","","",
"You are here","","Patty Kennedy. * Copyright © 1985 Mercy/Vineyard Publishing/ Adm. by CopCare.","Patty Kennedy","","",
"You are Holy, Holy","","Reuben Morgan * Copyright © 1997 Reuben Morgan/Hillsong Publishing/Kingsway Music","Reuben Morgan","","",
"You are Holy, You are mercy","","Tré Sheppard * Copyright © 2002 Thankyou Music","Tré Sheppard","","",
"You are known as the rock of ages,","","Robin Mark * Copyright © 2000 Thankyou Music","Robin Mark","","",
"You are Lord, You are Lord","","Neil Bennetts * Copyright © 2002 Thankyou Music","Neil Bennetts","","",
"You are merciful to me,","","Ian White. * Copyright © 1997 Little Misty Music/ Kingsway's Thankyou Music.","Ian White","","",
"You are mighty,","","Craig Musseau. * Copyright © 1989 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Craig Musseau","","",
"You are my anchor","","Stuart Townend * Copyright © 2001 Thankyou Music","Stuart Townend","","",
"You are my foundation","","Mark Stevens (Abundant Life Ministries, Bradford, England) * Copyright © 2002 Thankyou Music","Mark Stevens (Abundant Life Ministries | Bradford | England)","","",
"You are my hiding place,","","Michael Ledner. * Copyright © 1981 Maranatha! Music/ Adm. by CopyCare.","Michael Ledner","","",
"You are my King, I live to know you","","Mark Stevens (Abundant Life Ministries, Bradford, England) * Copyright © 2002 Thankyou Music","Mark Stevens (Abundant Life Ministries | Bradford | England)","","",
"You are my King,","","Brian Doerksen. * Copyright © 1991 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Brian Doerksen","","",
"You are my passion,","","Noel & Tricia Richards. * Copyright © 1995 Kingsway's Thankyou Music.","Noel Richards | Tricia Richards","","",
"You are my Shepherd,","","Scott Underwood * Copyright © 1997 Mercy/Vineyard Publishing/Adm. by CopyCare","Scott Underwood","","",
"You are mystical","","Brian Houston * Copyright © 2001 Thankyou Music","Brian Houston","","",
"You are righteous","","Wynne Goss. * Copyright © 1992 Kingsway's Thankyou Music.","Wynne Goss","","",
"You are the fountain of my life","","Darren Clarke * Copyright © 1998 Mercy/Vineyard Publishing/Adm. by CopyCare","Darren Clarke","","",
"You are the great I am,","","Tommy Walker. * Copyright © 1991 WeMobile Music/Doulos Publishing/Adm. by CopyCare.","Tommy Walker","","",
"You are the Holy one,","","Andy Park. * Copyright © 1988 Mercy/Vineyard Publishing/Adm. by CopyCare.","Andy Park","","",
"You are the King of glory,","","Mavis Ford. * Copyright © 1978 Word's Spirit of Praise Music/Adm. by CopyCare.","Mavis Ford","","",
"You are the King of glory","","Liz Fitzgibbon * Copyright © 2001 Moortown Music/Kingsway Music","Liz Fitzgibbon","","",
"You are the Lord, the famous one","","Chris Tomlin & Jesse Reeves * Copyright © 2002 worshiptogether.com songs/Six Steps Music/ Adm. by Kingsway Music","Chris Tomlin | Jesse Reeves","","",
"You are the Lord, the King of Heaven","","Eoghan Heaslip & Mick Goss * Copyright © 2002 Integrity's Hosanna! Music/Sovereign Music UK/ & Daybreak Music Ltd","Eoghan Heaslip | Mick Goss","","",
"You are the mighty King,","","Eddie Espinosa. * Copyright © 1982 Mercy/Vineyard Publishing/Adm. by CopyCare.","Eddie Espinosa","","",
"You are the one I love","","Sue Rinaldi & Caroline Bonnett * Copyright © 2001 Thankyou Music","Sue Rinaldi | Caroline Bonnett","","",
"You are the perfect and righteous God","","Steve & Vikki Cook. * Copyright © 1994 People of Destiny International/Word Music/Adm. by CopyCare.","Steve Cook | Vikki Cook","","",
"You are the song that I sing","","Lara Martin (Abundant Life Ministries, Bradford, England) * Copyright © 2002 Thankyou Music","Lara Martin (Abundant Life Ministries | Bradford | England)","","",
"You are the sovereign 'I am',","","Brian Doerksen * Copyright © 1999 Vineyard Songs (UK/Eire)/Adm. by CopyCare","Brian Doerksen","","",
"You are the vine;","","Danny Daniels & Randy Rigby. * Copyright © 1985 Mercy/Vineyard Publishing/Adm. by CopyCare.","Danny Daniels | Randy Rigby","SOF #629","",
"You are wonderful,","","Per Soetorp. * Copyright © 1992 His Music/ Kingsway's Thankyou Music.","Per Soetorp","","",
"You are worthy to receive","","John Pantry. * Copyright © 1990 Kingsway's Thankyou Music.","John Pantry","","",
"You are worthy, Lord, You're worthy","","John Daniel Lawtum. * Copyright © 1982 Millenium Dawn Music/ Adm. by Sovereign Music UK.","John Daniel Lawtum","","",
"You bless my life,","","Terry Butler. * Copyright © 1992 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Terry Butler","","",
"You call us first","","Tim Hughes * Copyright © 2001 Thankyou Music","Tim Hughes","","",
"You came to heal the broken hearted","","Robert Newey. * Copyright © 1990 Kingsway's Thankyou Music.","Robert Newey","","",
"You came into my life","","Tim Hughes * Copyright © 1999 Thankyou Music","Tim Hughes","","",
"You can have my whole life","","James Taylor * Copyright © 2001 Thankyou Music","James Taylor","","",
"You chose the cross;","","Martyn Layzell * Copyright © 2002 Thankyou Music","Martyn Layzell","SOF  #1661","",
"You confide in those who fear You","","Matt Redman * Copyright © 1996 Thankyou Music","Matt Redman","","",
"You did not wait for me","","Mark Altrogge. * Copyright © 1985 People of Destiny International/Word Music/Adm. by CopyCare.","Mark Altrogge","","",
"You gave Your only Son","","Martyn Layzell * Copyright © 2002 Thankyou Music","Martyn Layzell","","",
"You have become for us wisdom;","","Mark Altrogge. * Copyright © 1991 People of Destiny International/Word Music/Adm. by CopyCare.","Mark Altrogge","","",
"You have been given","","Bob Kauflin.  * Copyright © 1988 People of Destiny International/Word Music/Adm. by CopyCare.","Bob Kauflin","","",
"You have called us chosen,","","Andy Park. * Copyright © 1991 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Andy Park","","",
"You have given me new life;","","Nathan & David Fellingham * Copyright © 1998 Thankyou Music","Nathan Fellingham | David Fellingham","","",
"You have laid Your hand on me,","","Noel Richards * Copyright © 1999 Thankyou Music","Noel Richards","","",
"You have lifted up the humble,","","Alun Leppitt. * Copyright © 1994 Kingsway's Thankyou Music.","Alun Leppitt","","",
"You have taken the precious","","Tom Davis & Kevin Prosch. * Copyright © 1991 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Tom Davis | Kevin Prosch","","",
"You laid aside Your Majesty,","","Noel Richards.  * Copyright © 1985 Kingsway's  Thankyou Music.","Noel Richards","","",
"You led me to the cross,","","Matt Redman * Copyright © 1999 Thankyou Music","Matt Redman","","",
"You make my heart feel glad.","","Patricia Morgan & Sue Rinaldi. * Copyright © 1990 Kingsway's  Thankyou Music.","Patricia Morgan | Sue Rinaldi","","",
"You make Your face to shine on me,","","Darlene Zschech & Russell Fragar. * Copyright © 1996 Darlene Zschech & Russell Fragar/Hillsongs Australia/Kingsway's Thankyou Music.","Darlene Zschech | Russell Fragar","","",
"You never put a light under a dirty old bucket.","","Ian Smale. * Copyright © 1994 Kingsway's Thankyou Music.","Ian Smale","","",
"You, O Lord,","","Mark Veary & Paul Oakley.  * Copyright © 1986 Kingsway's Thankyou Music.","Mark Veary | Paul Oakley","","",
"You pour out grace","","Gareth Robinson & Joannah Oyeniran * Copyright © 2001 Thankyou Music","Gareth Robinson | Joannah Oyeniran","","",
"You purchased men","","John W. Elliot. * Copyright © 1987 BMGSongs Inc/ Adm. by CopyCare.","John W. Elliot","","",
"You rescued me,","","Geoff Bullock. * Copyright © 1992 Word Music/Adm. by CopyCare.","Geoff Bullock","","",
"You said: Ask and you will receive","","Reuben Morgan * Copyright © 1998 Reuben Morgan/Hillsong Publishing/ Kingsway Music","Reuben Morgan","","",
"You sat down","","Mark Altrogge. * Copyright © 1987 Integrity's Hosanna! Music/ People of Destiny Int./Adm. by Kingsway's Thankyou Music.","Mark Altrogge","","",
"You set me apart","","Paul Ewing * Copyright © 2000 Paul Ewing/Hillsong Publishing/Kingsway Music","Paul Ewing","","",
"You shall be Holy","","Dave Dickerson. * Copyright © 1988 Coronation Music Publishing/Kingsway's Thankyou Music.","Dave Dickerson","","",
"You shall go out with joy","","Steffi Geiser Rubin & Stuart Dauermann. * Copyright © 1975 Lillenas Publishing Co./ Adm. by CopyCare.","Steffi Geiser Rubin | Stuart Dauermann","","",
"You shaped the heavens","","Tim Hughes * Copyright © 2001 Thankyou Music","Tim Hughes","","",
"You spread out the skies","","Matt Redman & Chris Tomlin * Copyright © 2002 worshiptogether.com songs/Six Steps Music/Thankyou Music/Adm. by Kingsway Music","Matt Redman | Chris Tomlin","","",
"You take me by the hand","","Dave Bilbrough * Copyright © 2000 Thankyou Music","Dave Bilbrough","","",
"Your eye is on the sparrow,","","Darlene Zschech. * Copyright © 1996 Darlene Zschech/Hillsongs Australia/Kingsway's Thankyou Music.","Darlene Zschech","","",
"Your hand, O God, has guided","","E.H. Plumptre (1821-91) adapt. Keith Getty * Copyright © 2001 Thankyou Music","E.H. Plumptre (1821-91) adapt. Keith Getty","","",
"Your kindness overwhelmed me","","James Gregory * Copyright © 2002 Thankyou Music","James Gregory","","",
"Your kingdom generation","","Darlene Zschech & David Moyse * Copyright © 2000 Darlene Zschech & David Moyse/ Hillsong Publishing/Kingsway Music","Darlene Zschech | David Moyse","","",
"Your light broke through my night","","Reuben Morgan * Copyright © 1998 Reuben Morgan/Hillsong Publishing/ Kingsway Music","Reuben Morgan","","",
"Your love has captured me","","Chris Tomlin, Jesse Reeves & Louie Giglio * Copyright © 1999 worshiptogether.com songs/ Adm. by Kingsway Music","Chris Tomlin | Jesse Reeves | Louie Giglio","","",
"Your love is amazing;","Hallelujah (Your love is amazing)","Brenton Brown & Brian Doerksen * Copyright © 2000 Vineyard Songs (UK/Eire)/Adm. by CopyCare","Brenton Brown | Brian Doerksen","SOF  #1676","",
"Your love is better than wine","","Robert Critchley * Copyright © 2000 Thankyou Music","Robert Critchley","","",
"Your love looks after me,","","Chris Falson. * Copyright © 1991 Chris Falson Music/Adm. by Kingsway's Thankyou Music.","Chris Falson","","",
"Your love, O Lord,","","Peggy Caswell. * Copyright © 1990 Sound Truth Publishing/ Kingsway's Thankyou Music.","Peggy Caswell","","",
"Your love, shining like the sun","","Stuart Townend * Copyright © 1999 Thankyou Music","Stuart Townend","","",
"Your mercy flows","","Wes Sutton. * Copyright © 1988 Sovereign Lifestyle Music.","Wes Sutton","","",
"Your name is love","","Greg Shepherd * Copyright © 2000 Thankyou Music","Greg Shepherd","","",
"Your name is peace","","David Wellington. * Copyright © 1994 Kingsway's Thankyou Music.","David Wellington","","",
"Your voice is like thunder,","","Paul Oakley. * Copyright © 1997 Kingsway's Thankyou Music.","Paul Oakley","","",
"Your voice is the voice","","Vicky Beeching * Copyright © 2001 Vineyard Songs (UK/Eire)/Adm. by CopyCare","Vicky Beeching","","",
"Your whisper to my soul","","Brian Houston * Copyright © 2000 Thankyou Music","Brian Houston","","",
"Your will, not mine,","","Dougie Brown. * Copyright © 1991 Sovereign Lifestyle Music.","Dougie Brown","","",
"Your works, Lord,","","Andy Park. * Copyright © 1987 Mercy/Vineyard Publishing/Adm. by CopyCare.","Andy Park","","",
"You're amazing,","","Carol Mundy. * Copyright © 1993 Kingsway's Thankyou Music.","Carol Mundy","","",
"You're the Lion of Judah,","","Robin Mark. * Copyright © 1993 Daybreak Music Ltd.","Robin Mark","","",
"You're the one who gave His Son","","Johnny Parks * Copyright © 2001 Thankyou Music","Johnny Parks","","",
"You're the word of God the Father","","Stuart Townend & Keith Getty * Copyright © 2002 Thankyou Music","Stuart Townend | Keith Getty","","",
"Yours is the kingdom","","Dave Bilbrough * Copyright © 2002 Thankyou Music","Dave Bilbrough","","",
"You've placed a hunger in my heart","","Stuart Townend * Copyright © 1999 Thankyou Music","Stuart Townend","","",
"You've placed a song within my heart","","Lara Martin (Abundant Life Ministries, Bradford, England) * Copyright © 2002 Thankyou Music","Lara Martin (Abundant Life Ministries | Bradford | England)","","",
"You've put a new song in my mouth","","Matt Redman * Copyright © 2000 Thankyou Music","Matt Redman","","",
"You've touched my heart","","Neil Bennetts * Copyright © 2002 Thankyou Music","Neil Bennetts","","",
"Hallelujah! sing to Jesus;","","William C. Dix. *","William C. Dix","","",
"Hands, hands, fingers, thumbs,","","Doug Horley. * Copyright © 1996 Kingsway's Thankyou Music.","Doug Horley","","",
"Hark the glad sound!","","Philip Doddridge, altd. *","Philip Doddridge | altd","","",
"Hark! the herald angels sing:","","Charles Wesley, altd. *","Charles Wesley | altd","","",
"Have I not been faithful","","Brian Houston * Copyright © 2002 Thankyou Music","Brian Houston","","",
"Have thine own way, Lord,","","A. A. Pollard. * Copyright © HarperCollins Religious/Adm. by CopyCare","A. A. Pollard","","",
"Have we forgotten","","Andy Ferrett * Copyright © 1999 Thankyou Music","Andy Ferrett","","",
"Have You got an appetite?","","Mick Gisbey. * Copyright © 1985 Kingsway's Thankyou Music.","Mick Gisbey","","",
"Have You heard the good news?","","Stuart Garrard. * Copyright © 1995 Curious? Music UK/ Adm. Kingsway's Thankyou Music.","Stuart Garrard","","",
"Have You not said","","Matt Redman. * Copyright © 1995 Kingsway's Thankyou Music.","Matt Redman","","",
"He brought me to His banqueting table,","","Kevin Prosch. * Copyright © 1991 Mercy/Vineyard Publishing/ Adm. by CopyCare.","Kevin Prosch","","",
"He came to earth,","","John Pantry. * Copyright © 1990 Kingsway's Thankyou Music.","John Pantry","","",
"He died for my sake","","Dave Bilbrough * Copyright © 2002 Thankyou Music","Dave Bilbrough","","",
"He gave me beauty","","Robert Whitney Manzano. * Copyright © 1984 Kingsway's Thankyou Music.","Robert Whitney Manzano","","",
"He has been given","","David Fellingham. * Copyright © 1992 Kingsway's Thankyou Music.","David Fellingham","","",
